year,data_year,source,target,cumulative_volume_af,transmission_kwh/af,treatment_kwh/af,used_vol_af
2010,2010,SW1809SWP25,1807217IMP,414479.0275,0,0,0
2035,2010,R_Tuolumn,RES1805081,414479.0275,0,0,0
2035,2010,RES1805081,SW1805081SYS,411941.9792,0,0,0
2035,2010,SW1805081SYS,SW1805081EB,411941.9792,0.7,0,0
2030,2010,R_Tuolumn,RES1805081,411941.9792,0,0,0
2030,2010,RES1805081,SW1805081SYS,400290.7619,0,0,0
2030,2010,SW1805081SYS,SW1805081EB,400290.7619,0.7,0,0
2010,2010,1807309PD,1807309E,400290.7619,163.1,0,0
2030,2010,SW1809SWP25,SW1807SWP26,398950.9626,0,0,0
2030,2010,1807217IMP,1807309IMP,395537,0,0,0
2025,2010,GW-8,GW1807-8-02,395537,0,0,0
2025,2010,R_Tuolumn,RES1805081,395537,0,0,0
2025,2010,RES1805081,SW1805081SYS,395537,0,0,0
2025,2010,SW1805081SYS,SW1805081EB,395537,0.7,0,0
2020,2010,1807309IMP,1807309PD,389400.4427,8.51866081,44,0
2020,2010,R_Tuolumn,RES1805081,389203.0198,0,0,0
2015,2010,SW1805081EB,SW1805081PEN,382469.0076,113.2,0,0
2020,2010,RES1805081,SW1805081SYS,379250,0,0,0
2020,2010,SW1805081SYS,SW1805081EB,379250,0.7,0,0
2015,2010,R_Tuolumn,RES1805081,378262.4986,0,0,0
2015,2010,RES1805081,SW1805081SYS,378262.4986,0,0,0
2015,2010,SW1805081SYS,SW1805081EB,378262.4986,0.7,0,0
2010,2010,SW1807SWP22,SW1807SWP23,376890,0,0,0
2010,2010,SW1809SWP20,SW1809SWP21,371053.8092,0,0,0
2010,2010,SW1809SWP21,SW1807SWP22,370653.5633,301.6773734,0,0
2020,2010,GW-8,GW1807-8-02,370087.581,0,0,0
2015,2010,SW1807SWP23,1807217IMP,369260,0,0,0
2020,2010,SW1807SWP23,1807217IMP,367276.2962,0,0,0
2025,2010,SW1807SWP23,1807217IMP,366282.1425,0,0,0
2030,2010,SW1807SWP23,1807217IMP,365857.6393,0,0,0
2035,2010,SW1807SWP23,1807217IMP,365734.125,0,0,0
2010,2010,1807309IMP,1807309PD,364293.5978,8.753380794,44,0
2025,2010,1807217IMP,1807309IMP,361560.1108,0,0,0
2015,2010,GW-8,GW1807-8-02,361075.8522,0,0,0
2030,2010,1805089PD,1805089E,359168.7146,318.2,0,0
2035,2010,1805089PD,1805089E,358318.6128,318.2,0,0
2010,2010,R_Tuolumn,RES1805081,357292.3302,0,0,0
2010,2010,RES1805081,SW1805081SYS,356670,0,0,0
2010,2010,SW1805081SYS,SW1805081EB,355864.5111,0.7,0,0
2010,2010,SW1807SWP23,1807217IMP,354305.4147,0,0,0
2035,2010,GW-4,GW1807-4-11,352761.7474,0,0,0
2030,2010,LK_BRYSA,CVP_SLNO,346610,0,0,0
2025,2010,1805089PD,1805089E,340857.0356,318.2,0,0
2025,2010,LK_BRYSA,CVP_SLNO,338448,0,0,0
2030,2010,GW-4,GW1807-4-11,338448,0,0,0
2035,2010,GW1807-4-11,GW1807-4-11.04,338448,0,0,0
2025,2010,GW-4,GW1807-4-11,338448,0,0,0
2020,2010,LK_BRYSA,CVP_SLNO,338448,0,0,0
2025,2010,GW1807-4-11,GW1807-4-11.04,329134.9478,0,0,0
2015,2010,GW-4,GW1807-4-11,325655.27,0,0,0
2020,2010,GW-4,GW1807-4-11,325367.6118,0,0,0
2010,2010,SW1809SWP25,SW1807SWP26,322657.2367,0,0,0
2020,2010,1807217IMP,1807309IMP,322519,0,0,0
2020,2010,1805089PD,1805089E,319845.2456,318.2,0,0
2015,2010,GW1807-4-11,GW1807-4-11.04,316878.2819,0,0,0
2020,2010,GW1807-4-11,GW1807-4-11.04,315107.6935,0,0,0
2015,2010,1805089PD,1805089E,312603.1544,318.2,0,0
2010,2010,1807217IMP,1807309IMP,310364.641,0,0,0
2015,2010,SW1809SWP25,1807217IMP,308607.2347,0,0,0
2020,2010,SW1809SWP25,1807217IMP,306640,0,0,0
2010,2010,LK_BRYSA,CVP_SLNO,298973.2314,0,0,0
2035,2010,1807229PD,1807229E,294076.8636,163.1,0,0
2035,2010,SW1809SWP25,SW1807SWP26,293470.5913,0,0,0
2025,2010,SW1809SWP25,SW1807SWP26,291293.8776,0,0,0
2020,2010,SW1809SWP25,SW1807SWP26,290441.4696,0,0,0
2015,2010,SW1809SWP25,SW1807SWP26,287108.204,0,0,0
2030,2010,1807229PD,1807229E,283740.723,163.1,0,0
2025,2010,SW1805081EB,SW1805081PEN,275759.6735,113.2,0,0
2020,2010,SW1805081EB,SW1805081PEN,269249.2314,113.2,0,0
2010,2010,SW1805081EB,SW1805081PEN,269236.2233,113.2,0,0
2025,2010,SW1804SWP07,SW1805SWP08,268397.8502,865.710699,0,0
2025,2010,1807229PD,1807229E,262812.7797,163.1,0,0
2030,2010,GW-5,GW1803-5-22,261052.4771,0,0,0
2035,2010,GW1807-8-02,GW1807-8-02.01,260881.7646,0,0,0
2035,2010,1807055PD,1807055E,258842.5693,163.1,0,0
2025,2010,1807055PD,1807055E,255078.0393,163.1,0,0
2035,2010,CVPR_Sacramento,CVP_SFBayDelta,255078.0393,0,0,0
2035,2010,1805085PD,1805085E,254406.9614,318.2,0,0
2035,2010,SFBayDelta,CVP_SFBayDelta,252310.1933,0,0,0
2030,2010,GW1807-8-02,GW1807-8-02.01,250745.2875,0,0,0
2015,2010,1807055PD,1807055E,250519,163.1,0,0
2020,2010,1807055PD,1807055E,250001.8846,163.1,0,0
2035,2010,1807217IMP,1807229PD,250001.8846,10,44,0
2035,2010,R_Mokelumn,RES1805031,244774.5421,0,0,0
2030,2010,SFBayDelta,CVP_SFBayDelta,238797.5288,0,0,0
2030,2010,CVPR_Sacramento,CVP_SFBayDelta,238733,0,0,0
2025,2010,GW1807-8-02,GW1807-8-02.01,237761,0,0,0
2035,2010,R_AmericanNFRK,RES_Flsm,236745.1554,0,0,0
2035,2010,1807307PD,1807307E,236137.1302,163.1,0,0
2010,2010,1807055PD,1807055E,236137.1302,163.1,0,0
2015,2010,GW-5,GW1803-5-22,235815.6361,0,0,0
2025,2010,CVPR_Sacramento,CVP_SFBayDelta,235183.0489,0,0,0
2015,2010,1807217IMP,1807041IMP,234902.8395,10,0,0
2025,2010,SFBayDelta,CVP_SFBayDelta,234800,0,0,0
2035,2010,RES1807023,1807203PD,234618.8807,0,44,0
2030,2010,RES1807023,1807203PD,233983.5938,0,44,0
2020,2010,GW1807-8-02,GW1807-8-02.01,231608.4701,0,0,0
2015,2010,1805085PD,1805085E,230445.0483,318.2,0,0
2035,2010,1810013PD,1810013E,230355.4149,17.6,0,0
2020,2010,GW-5,GW1803-5-22,230118.6644,0,0,0
2025,2010,RES1807023,1807203PD,229479,0,44,0
2015,2010,GW1807-8-02,GW1807-8-02.01,228423.3097,0,0,0
2030,2010,1807217IMP,1807229PD,228256.7442,10,44,0
2025,2010,GW-5,GW1803-5-22,228111.8092,0,0,0
2015,2010,RES1807023,1807203PD,227013.8067,0,44,0
2030,2010,1807307PD,1807307E,226575.5675,163.1,0,0
2030,2010,R_AmericanNFRK,RES_Flsm,225456.5823,0,0,0
2020,2010,RES1807023,1807203PD,224445.278,0,44,0
2010,2010,R_AmericanNFRK,RES_Flsm,222616.3052,0,0,0
2035,2010,GW-7,GW1810-7-21,222616.3052,0,0,0
2015,2010,1807217IMP,1807203PD,221247.0091,0,44,0
2020,2010,1807229PD,1807229E,218808,163.1,0,0
2030,2010,GW-7,GW1810-7-21,216250,0,0,0
2020,2010,CVPR_Sacramento,CVP_SFBayDelta,216250,0,0,0
2020,2010,SFBayDelta,CVP_SFBayDelta,216250,0,0,0
2025,2010,R_AmericanNFRK,RES_Flsm,216250,0,0,0
2025,2010,1807307PD,1807307E,216250,163.1,0,0
2015,2010,SW1807SWP26,1807217IMP,214479.6549,0,0,0
2030,2010,SW1807SWP26,1807217IMP,213171.802,0,0,0
