year,data_year,source,target,cumulative_volume_af,transmission_kwh/af,treatment_kwh/af,used_vol_af,,,,,,,,,
2025,2010,SW1809SWP20,SW1809SWP21,502855.6929,0,0,0,,2025SW1809SWP20SW1809SWP21,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,SW1809SWP20,SW1809SWP21,500552.4134,0,0,0,,2020SW1809SWP20SW1809SWP21,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,SW1809SWP20,SW1809SWP21,498155.1207,0,0,0,,2015SW1809SWP20SW1809SWP21,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,1807309IMP,1807309PD,490048.4641,21.99255113,224,0,,20301807309IMP1807309PD,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,SW1807SWP22,SW1807SWP23,469492.7122,0,0,0,,2035SW1807SWP22SW1807SWP23,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,SW1809SWP21,SW1807SWP22,469492.7122,332.9631687,0,0,,2035SW1809SWP21SW1807SWP22,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,1807217IMP,1807309IMP,468379.7612,0,0,0,,20351807217IMP1807309IMP,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,SW1807SWP22,SW1807SWP23,466278.0569,0,0,0,,2030SW1807SWP22SW1807SWP23,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,SW1809SWP21,SW1807SWP22,466278.0569,328.677963,0,0,,2030SW1809SWP21SW1807SWP22,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,SW1807SWP22,SW1807SWP23,465116.4036,0,0,0,,2025SW1807SWP22SW1807SWP23,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,SW1809SWP21,SW1807SWP22,465116.4036,328.8725513,0,0,,2025SW1809SWP21SW1807SWP22,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,SW1807SWP22,SW1807SWP23,464031.3343,0,0,0,,2020SW1807SWP22SW1807SWP23,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,SW1809SWP21,SW1807SWP22,464031.3343,328.7865919,0,0,,2020SW1809SWP21SW1807SWP22,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,SW1807SWP22,SW1807SWP23,461628.3486,0,0,0,,2015SW1807SWP22SW1807SWP23,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,SW1809SWP21,SW1807SWP22,461628.3486,348.8627083,0,0,,2015SW1809SWP21SW1807SWP22,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,SW1803SWP19,SW1809SWP20,460462.7619,2798.687513,0,0,,2010SW1803SWP19SW1809SWP20,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,1807309IMP,1807309PD,449300.8314,21.65603715,224,0,,20251807309IMP1807309PD,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,SW1809SWP25,1807217IMP,443654,0,0,0,,2010SW1809SWP251807217IMP,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,R_Tuolumn,RES1805081,439947.9774,0,0,0,,2035R_TuolumnRES1805081,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,RES1805081,SW1805081SYS,439947.9774,0,0,0,,2035RES1805081SW1805081SYS,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,SW1805081SYS,SW1805081EB,439947.9774,0.7,0,0,,2035SW1805081SYSSW1805081EB,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,R_Tuolumn,RES1805081,435038.5609,0,0,0,,2030R_TuolumnRES1805081,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,RES1805081,SW1805081SYS,435038.5609,0,0,0,,2030RES1805081SW1805081SYS,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,SW1805081SYS,SW1805081EB,435038.5609,0.7,0,0,,2030SW1805081SYSSW1805081EB,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,1807217IMP,1807309IMP,431096.636,0,0,0,,20301807217IMP1807309IMP,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,R_Tuolumn,RES1805081,424338.0072,0,0,0,,2025R_TuolumnRES1805081,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,RES1805081,SW1805081SYS,424338.0072,0,0,0,,2025RES1805081SW1805081SYS,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,SW1805081SYS,SW1805081EB,424338.0072,0.7,0,0,,2025SW1805081SYSSW1805081EB,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,1807309IMP,1807309PD,419423.1208,21.29665203,224,0,,20201807309IMP1807309PD,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,R_Tuolumn,RES1805081,414479.0275,0,0,0,,2020R_TuolumnRES1805081,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,RES1805081,SW1805081SYS,414479.0275,0,0,0,,2020RES1805081SW1805081SYS,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,SW1805081SYS,SW1805081EB,414479.0275,0.7,0,0,,2020SW1805081SYSSW1805081EB,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,R_Tuolumn,RES1805081,411941.9792,0,0,0,,2015R_TuolumnRES1805081,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,RES1805081,SW1805081SYS,411941.9792,0,0,0,,2015RES1805081SW1805081SYS,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,SW1805081SYS,SW1805081EB,411941.9792,0.7,0,0,,2015SW1805081SYSSW1805081EB,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,SW1807SWP22,SW1807SWP23,400290.7619,0,0,0,,2010SW1807SWP22SW1807SWP23,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,SW1809SWP20,SW1809SWP21,400290.7619,0,0,0,,2010SW1809SWP20SW1809SWP21,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,SW1809SWP21,SW1807SWP22,400290.7619,345.4205925,0,0,,2010SW1809SWP21SW1807SWP22,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,SW1807SWP23,1807217IMP,395537,0,0,0,,2015SW1807SWP231807217IMP,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,SW1807SWP23,1807217IMP,395537,0,0,0,,2020SW1807SWP231807217IMP,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,SW1807SWP23,1807217IMP,395537,0,0,0,,2025SW1807SWP231807217IMP,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,SW1807SWP23,1807217IMP,395537,0,0,0,,2030SW1807SWP231807217IMP,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,SW1807SWP23,1807217IMP,395537,0,0,0,,2035SW1807SWP231807217IMP,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,1807309IMP,1807309PD,389400.4427,21.88345198,224,0,,20101807309IMP1807309PD,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,1807217IMP,1807309IMP,389203.0198,0,0,0,,20251807217IMP1807309IMP,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,R_Tuolumn,RES1805081,378262.4986,0,0,0,,2010R_TuolumnRES1805081,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,RES1805081,SW1805081SYS,378262.4986,0,0,0,,2010RES1805081SW1805081SYS,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,SW1805081SYS,SW1805081EB,378262.4986,0.7,0,0,,2010SW1805081SYSSW1805081EB,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,SW1807SWP23,1807217IMP,376890,0,0,0,,2010SW1807SWP231807217IMP,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,LK_BRYSA,CVP_SLNO,371053.8092,0,0,0,,2035LK_BRYSACVP_SLNO,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,GW-4,GW1807-4-11,370653.5633,0,0,0,,2035GW-4GW1807-4-11,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,LK_BRYSA,CVP_SLNO,370087.581,0,0,0,,2030LK_BRYSACVP_SLNO,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,LK_BRYSA,CVP_SLNO,367276.2962,0,0,0,,2025LK_BRYSACVP_SLNO,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,GW-4,GW1807-4-11,366282.1425,0,0,0,,2030GW-4GW1807-4-11,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,GW1807-4-11,GW1807-4-11.04,365857.6393,0,0,0,,2035GW1807-4-11GW1807-4-11.04,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,GW-4,GW1807-4-11,365734.125,0,0,0,,2025GW-4GW1807-4-11,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,LK_BRYSA,CVP_SLNO,364293.5978,0,0,0,,2020LK_BRYSACVP_SLNO,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,GW1807-4-11,GW1807-4-11.04,361560.1108,0,0,0,,2030GW1807-4-11GW1807-4-11.04,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,GW1807-4-11,GW1807-4-11.04,361075.8522,0,0,0,,2025GW1807-4-11GW1807-4-11.04,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,GW-4,GW1807-4-11,359168.7146,0,0,0,,2015GW-4GW1807-4-11,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,GW-4,GW1807-4-11,358318.6128,0,0,0,,2020GW-4GW1807-4-11,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,1807217IMP,1807309IMP,357292.3302,0,0,0,,20201807217IMP1807309IMP,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,GW1807-4-11,GW1807-4-11.04,355864.5111,0,0,0,,2015GW1807-4-11GW1807-4-11.04,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,GW1807-4-11,GW1807-4-11.04,354305.4147,0,0,0,,2020GW1807-4-11GW1807-4-11.04,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,GW-8,GW1807-8-02,353405.8203,0,0,0,,2035GW-8GW1807-8-02,FALSE,TRUE,TRUE,TRUE,136%,,
2015,2010,LK_BRYSA,CVP_SLNO,352761.7474,0,0,0,,2015LK_BRYSACVP_SLNO,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,1807217IMP,1807309IMP,340857.0356,0,0,0,,20101807217IMP1807309IMP,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,SW1809SWP25,1807217IMP,338448,0,0,0,,2015SW1809SWP251807217IMP,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,SW1809SWP25,1807217IMP,338448,0,0,0,,2020SW1809SWP251807217IMP,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,SW1809SWP25,1807217IMP,338448,0,0,0,,2025SW1809SWP251807217IMP,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,SW1809SWP25,1807217IMP,338448,0,0,0,,2030SW1809SWP251807217IMP,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,SW1809SWP25,1807217IMP,338448,0,0,0,,2035SW1809SWP251807217IMP,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,GW-8,GW1807-8-02,333420.3862,0,0,0,,2030GW-8GW1807-8-02,FALSE,TRUE,TRUE,TRUE,135%,,
2010,2010,GW-4,GW1807-4-11,329134.9478,0,0,0,,2010GW-4GW1807-4-11,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,LK_BRYSA,CVP_SLNO,325655.27,0,0,0,,2010LK_BRYSACVP_SLNO,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,GW1807-4-11,GW1807-4-11.04,325367.6118,0,0,0,,2010GW1807-4-11GW1807-4-11.04,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,SW1809SWP25,SW1807SWP26,319845.2456,0,0,0,,2035SW1809SWP25SW1807SWP26,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,SW1809SWP25,SW1807SWP26,316878.2819,0,0,0,,2030SW1809SWP25SW1807SWP26,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,SW1809SWP25,SW1807SWP26,315107.6935,0,0,0,,2025SW1809SWP25SW1807SWP26,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,GW-8,GW1807-8-02,313550.2077,0,0,0,,2025GW-8GW1807-8-02,FALSE,TRUE,TRUE,TRUE,136%,,
2020,2010,SW1809SWP25,SW1807SWP26,312603.1544,0,0,0,,2020SW1809SWP25SW1807SWP26,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,SW1809SWP25,SW1807SWP26,310364.641,0,0,0,,2015SW1809SWP25SW1807SWP26,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,GW-5,GW1803-5-22,308607.2347,0,0,0,,2035GW-5GW1803-5-22,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,GW1807-8-01,1807246GW,302359.7909,579,0,0,,2035GW1807-8-011807246GW,FALSE,TRUE,TRUE,TRUE,170%,,
2035,2010,GW-8,GW1807-8-01,302359.7909,0,0,0,,2035GW-8GW1807-8-01,FALSE,TRUE,TRUE,TRUE,170%,,
2030,2010,GW1807-8-01,1807246GW,300203.1314,579,0,0,,2030GW1807-8-011807246GW,FALSE,TRUE,TRUE,TRUE,171%,,
2030,2010,GW-8,GW1807-8-01,300203.1314,0,0,0,,2030GW-8GW1807-8-01,FALSE,TRUE,TRUE,TRUE,171%,,
2025,2010,GW1807-8-01,1807246GW,295280.0615,579,0,0,,2025GW1807-8-011807246GW,FALSE,TRUE,TRUE,TRUE,172%,,
2025,2010,GW-8,GW1807-8-01,295280.0615,0,0,0,,2025GW-8GW1807-8-01,FALSE,TRUE,TRUE,TRUE,172%,,
2030,2010,SW1805081EB,SW1805081PEN,294076.8636,113.2,0,0,,2030SW1805081EBSW1805081PEN,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,SW1805081EB,SW1805081PEN,293470.5913,113.2,0,0,,2035SW1805081EBSW1805081PEN,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,GW-8,GW1807-8-02,293286.1581,0,0,0,,2020GW-8GW1807-8-02,FALSE,TRUE,TRUE,TRUE,136%,,
2015,2010,SW1805081EB,SW1805081PEN,291293.8776,113.2,0,0,,2015SW1805081EBSW1805081PEN,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,SW1805081EB,SW1805081PEN,290441.4696,113.2,0,0,,2025SW1805081EBSW1805081PEN,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,SW1805081EB,SW1805081PEN,287108.204,113.2,0,0,,2020SW1805081EBSW1805081PEN,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,GW1807-8-01,1807246GW,286767.0629,579,0,0,,2020GW1807-8-011807246GW,FALSE,TRUE,TRUE,TRUE,174%,,
2020,2010,GW-8,GW1807-8-01,286767.0629,0,0,0,,2020GW-8GW1807-8-01,FALSE,TRUE,TRUE,TRUE,174%,,
2010,2010,SW1805081EB,SW1805081PEN,283740.723,113.2,0,0,,2010SW1805081EBSW1805081PEN,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,GW1807-8-01,1807246GW,282304.3688,579,0,0,,2015GW1807-8-011807246GW,FALSE,TRUE,TRUE,TRUE,175%,,
2015,2010,GW-8,GW1807-8-01,282304.3688,0,0,0,,2015GW-8GW1807-8-01,FALSE,TRUE,TRUE,TRUE,175%,,
2015,2010,GW-8,GW1807-8-02,281598.6955,0,0,0,,2015GW-8GW1807-8-02,FALSE,TRUE,TRUE,TRUE,136%,,
2035,2010,1805089PD,1805089E,276852.5,318.2,0,0,,20351805089PD1805089E,FALSE,TRUE,TRUE,TRUE,137%,,
2010,2010,SW1809SWP25,SW1807SWP26,275759.6735,0,0,0,,2010SW1809SWP25SW1807SWP26,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,GW-5,GW1803-5-22,269236.2233,0,0,0,,2030GW-5GW1803-5-22,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,GW-8,GW1807-8-02,268904.2367,0,0,0,,2010GW-8GW1807-8-02,FALSE,TRUE,TRUE,TRUE,120%,,
2030,2010,1805089PD,1805089E,265475,318.2,0,0,,20301805089PD1805089E,FALSE,TRUE,TRUE,TRUE,143%,,
2010,2010,1807217IMP,1807203PD,261052.4771,0,224,0,,20101807217IMP1807203PD,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,GW1807-8-01,1807246GW,258419.609,579,0,0,,2010GW1807-8-011807246GW,FALSE,TRUE,TRUE,TRUE,182%,,
2010,2010,GW-8,GW1807-8-01,258419.609,0,0,0,,2010GW-8GW1807-8-01,FALSE,TRUE,TRUE,TRUE,182%,,
2035,2010,CVPR_Sacramento,CVP_SFBayDelta,255078.0393,0,0,0,,2035CVPR_SacramentoCVP_SFBayDelta,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,SFBayDelta,CVP_SFBayDelta,255078.0393,0,0,0,,2035SFBayDeltaCVP_SFBayDelta,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,1805089PD,1805089E,254097.5,318.2,0,0,,20251805089PD1805089E,FALSE,TRUE,TRUE,TRUE,145%,,
2035,2010,1807229PD,1807229E,251564.82,163.1,0,0,,20351807229PD1807229E,FALSE,TRUE,TRUE,TRUE,128%,,
2035,2010,1807217IMP,1807229PD,250519,25,224,0,,20351807217IMP1807229PD,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,CVPR_Sacramento,CVP_SFBayDelta,250001.8846,0,0,0,,2030CVPR_SacramentoCVP_SFBayDelta,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,SFBayDelta,CVP_SFBayDelta,250001.8846,0,0,0,,2030SFBayDeltaCVP_SFBayDelta,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,1805089PD,1805089E,246415,318.2,0,0,,20201805089PD1805089E,FALSE,TRUE,TRUE,TRUE,145%,,
2035,2010,R_AmericanNFRK,RES_Flsm,238347.5288,0,0,0,,2035R_AmericanNFRKRES_Flsm,FALSE,TRUE,TRUE,TRUE,100%,,
2015,2010,GW-5,GW1803-5-22,236745.1554,0,0,0,,2015GW-5GW1803-5-22,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,CVPR_Sacramento,CVP_SFBayDelta,236137.1302,0,0,0,,2025CVPR_SacramentoCVP_SFBayDelta,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,SFBayDelta,CVP_SFBayDelta,236137.1302,0,0,0,,2025SFBayDeltaCVP_SFBayDelta,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,RES1807023,1807203PD,235815.6361,0,224,0,,2035RES18070231807203PD,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,RES1807023,1807203PD,235183.0489,0,224,0,,2030RES18070231807203PD,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,GW-5,GW1803-5-22,234618.8807,0,0,0,,2020GW-5GW1803-5-22,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,RES1807023,1807203PD,233983.5938,0,224,0,,2025RES18070231807203PD,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,1805089PD,1805089E,233368,318.2,0,0,,20151805089PD1805089E,FALSE,TRUE,TRUE,TRUE,149%,,
2035,2010,1810013PD,1810013E,232992,17.6,0,0,,20351810013PD1810013E,FALSE,TRUE,TRUE,TRUE,101%,,
2030,2010,1807217IMP,1807229PD,231608.4701,25,224,0,,20301807217IMP1807229PD,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,GW-5,GW1803-5-22,230355.4149,0,0,0,,2025GW-5GW1803-5-22,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,RES1807023,1807203PD,230118.6644,0,224,0,,2015RES18070231807203PD,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,RES1807023,1807203PD,228256.7442,0,224,0,,2020RES18070231807203PD,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,R_AmericanNFRK,RES_Flsm,227973.3097,0,0,0,,2030R_AmericanNFRKRES_Flsm,FALSE,TRUE,TRUE,TRUE,100%,,
2010,2010,R_AmericanNFRK,RES_Flsm,227595.8092,0,0,0,,2010R_AmericanNFRKRES_Flsm,FALSE,TRUE,TRUE,TRUE,100%,,
2035,2010,GW-7,GW1810-7-21,227013.8067,0,0,0,,2035GW-7GW1810-7-21,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,1807217IMP,1807203PD,226575.5675,0,224,0,,20151807217IMP1807203PD,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,GW-7,GW1810-7-21,224445.278,0,0,0,,2030GW-7GW1810-7-21,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,CVPR_Sacramento,CVP_SFBayDelta,222616.3052,0,0,0,,2020CVPR_SacramentoCVP_SFBayDelta,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,SFBayDelta,CVP_SFBayDelta,222616.3052,0,0,0,,2020SFBayDeltaCVP_SFBayDelta,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,R_AmericanNFRK,RES_Flsm,220797.0091,0,0,0,,2025R_AmericanNFRKRES_Flsm,FALSE,TRUE,TRUE,TRUE,100%,,
2035,2010,1807309PD,1807309E,217289.2,163.1,0,0,,20351807309PD1807309E,FALSE,TRUE,TRUE,TRUE,362%,,
2015,2010,SW1807SWP26,1807217IMP,216250,0,0,0,,2015SW1807SWP261807217IMP,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,SW1807SWP26,1807217IMP,216250,0,0,0,,2020SW1807SWP261807217IMP,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,SW1807SWP26,1807217IMP,216250,0,0,0,,2025SW1807SWP261807217IMP,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,SW1807SWP26,1807217IMP,216250,0,0,0,,2030SW1807SWP261807217IMP,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,SW1807SWP26,1807217IMP,216250,0,0,0,,2035SW1807SWP261807217IMP,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,GW-7,GW1810-7-21,214479.6549,0,0,0,,2025GW-7GW1810-7-21,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,1807229PD,1807229E,214095.15,163.1,0,0,,20301807229PD1807229E,FALSE,TRUE,TRUE,TRUE,140%,,
2035,2010,1807307PD,1807307E,213104.37,163.1,0,0,,20351807307PD1807307E,FALSE,TRUE,TRUE,TRUE,112%,,
2010,2010,GWR1807-8-01,1807246GW,212733,350,579,0,,2010GWR1807-8-011807246GW,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,R_AmericanNFRK,RES_Flsm,212721.802,0,0,0,,2020R_AmericanNFRKRES_Flsm,FALSE,TRUE,TRUE,TRUE,100%,,
2015,2010,GWR1807-8-01,1807246GW,212513,350,579,0,,2015GWR1807-8-011807246GW,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,GWR1807-8-01,1807246GW,212478,350,579,0,,2020GWR1807-8-011807246GW,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,GWR1807-8-01,1807246GW,212478,350,579,0,,2025GWR1807-8-011807246GW,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,GWR1807-8-01,1807246GW,212478,350,579,0,,2030GWR1807-8-011807246GW,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,GWR1807-8-01,1807246GW,212478,350,579,0,,2035GWR1807-8-011807246GW,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,GW-5,GW1804-5-22,210637.4093,0,0,0,,2035GW-5GW1804-5-22,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,CVPR_Sacramento,CVP_SFBayDelta,209705.4955,0,0,0,,2015CVPR_SacramentoCVP_SFBayDelta,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,SFBayDelta,CVP_SFBayDelta,209705.4955,0,0,0,,2015SFBayDeltaCVP_SFBayDelta,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,1807217IMP,1807229PD,207872.7535,25,224,0,,20251807217IMP1807229PD,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,RES_MLRTN,SW_CVPFKC,207053.5543,0,0,0,,2035RES_MLRTNSW_CVPFKC,TRUE,TRUE,TRUE,TRUE,100%,,
2035,2010,1807309PD,1807307PD,206885.7074,25,0,0,,20351807309PD1807307PD,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,GW-7,GW1810-7-21,206678.7833,0,0,0,,2020GW-7GW1810-7-21,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,SW1805081PEN,1805081PD,206239.8735,8,26,0,,2010SW1805081PEN1805081PD,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,SW1805081PEN,1805081PD,206239.8735,8,26,0,,2015SW1805081PEN1805081PD,TRUE,TRUE,TRUE,TRUE,100%,,
2020,2010,SW1805081PEN,1805081PD,206239.8735,8,26,0,,2020SW1805081PEN1805081PD,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,SW1805081PEN,1805081PD,206239.8735,8,26,0,,2025SW1805081PEN1805081PD,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,SW1805081PEN,1805081PD,206239.8735,8,26,0,,2030SW1805081PEN1805081PD,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,1805089PD,1805089E,206190,318.2,0,0,,20101805089PD1805089E,FALSE,TRUE,TRUE,TRUE,149%,,
2015,2010,R_AmericanNFRK,RES_Flsm,205222.5878,0,0,0,,2015R_AmericanNFRKRES_Flsm,FALSE,TRUE,TRUE,TRUE,100%,,
2030,2010,1807309PD,1807309E,205049.6,163.1,0,0,,20301807309PD1807309E,FALSE,TRUE,TRUE,TRUE,368%,,
2030,2010,1807307PD,1807307E,204940.08,163.1,0,0,,20301807307PD1807307E,FALSE,TRUE,TRUE,TRUE,112%,,
2010,2010,SW1807SWP26,1807217IMP,203915,0,0,0,,2010SW1807SWP261807217IMP,TRUE,TRUE,TRUE,TRUE,100%,,
2010,2010,GW-5,GW1803-5-22,203823.5835,0,0,0,,2010GW-5GW1803-5-22,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,1810013PD,1810013E,203520,17.6,0,0,,20301810013PD1810013E,FALSE,TRUE,TRUE,TRUE,101%,,
2025,2010,1807055PD,1807055E,202735.6,163.1,0,0,,20251807055PD1807055E,FALSE,TRUE,TRUE,TRUE,128%,,
2030,2010,1807055PD,1807055E,202735.6,163.1,0,0,,20301807055PD1807055E,FALSE,TRUE,TRUE,TRUE,129%,,
2035,2010,1807055PD,1807055E,202735.6,163.1,0,0,,20351807055PD1807055E,FALSE,TRUE,TRUE,TRUE,130%,,
2015,2010,RES1805031,1805031PD,201600,152.545098,72.6,0,,2015RES18050311805031PD,TRUE,TRUE,TRUE,TRUE,100%,,
2025,2010,1807309PD,1807309E,201213.18,163.1,0,0,,20251807309PD1807309E,FALSE,TRUE,TRUE,TRUE,357%,,
2035,2010,SW1805081PEN,1805081PD,200665.4028,8,26,0,,2035SW1805081PEN1805081PD,TRUE,TRUE,TRUE,TRUE,100%,,
2015,2010,1807055PD,1807055E,199958.4,163.1,0,0,,20151807055PD1807055E,FALSE,TRUE,TRUE,TRUE,126%,,
2015,2010,1805031PD,1805031E,199920,318.2,0,0,,20151805031PD1805031E,FALSE,TRUE,TRUE,TRUE,101%,,
2020,2010,1807217IMP,1807203PD,199076.402,0,224,0,,20201807217IMP1807203PD,TRUE,TRUE,TRUE,TRUE,100%,,
2030,2010,1807309PD,1807307PD,198537.0822,25,0,0,,20301807309PD1807307PD,TRUE,TRUE,TRUE,TRUE,100%,,
